ATT_qw,ATT_qx,ATT_qy,ATT_qz,ATT_Roll,ATT_Pitch,ATT_Yaw,ATT_RollRate,ATT_PitchRate,ATT_YawRate,ATT_GX,ATT_GY,ATT_GZ
0.32633644342422485,0.023097848519682884,0.013322523795068264,0.944877564907074,0.04028715193271637,-0.03496115282177925,2.475792407989502,0.00021118205040693283,-0.0004896931350231171,-0.0009972091065719724,0.0,-1.5656606741652985e-30,4.343398010701615e-18
0.32632261514663696,0.023112233728170395,0.013302653096616268,0.9448822736740112,0.0402585007250309,-0.03500191122293472,2.4758212566375732,-0.00042536482214927673,-0.000635114498436451,0.0017699734307825565,-1.0,-1.0,6.521643052967699e-42
0.32632380723953247,0.02311122976243496,0.013281503692269325,0.9448822140693665,0.04021788761019707,-0.03501378744840622,2.4758193492889404,-0.0036862175911664963,0.00070901308208704,0.00019673863425850868,27.2557315826416,-6.664834699757205e-15,9.66488723050391e-39
0.32631778717041016,0.02310943230986595,0.013270729221403599,0.9448844790458679,0.04019610956311226,-0.035017695277929306,2.475832462310791,-0.0013746293261647224,0.0009254440665245056,0.0009494004771113396,0.0,-3.949285343196607e-12,-9.767005388417609e+29
0.32631778717041016,0.02310943230986595,0.013270729221403599,0.9448844790458679,0.04019610956311226,-0.035017695277929306,2.475832462310791,-0.0013746293261647224,0.0009254440665245056,0.0009494004771113396,0.0,-3.949285343196607e-12,-9.767005388417609e+29
0.32630956172943115,0.023088784888386726,0.013264589942991734,0.9448878765106201,0.04017065465450287,-0.034983035176992416,2.475851535797119,-0.0010316325351595879,-0.00024745240807533264,0.00039482058491557837,0.0,0.0,0.00011216897837584838
0.3262880742549896,0.02306782826781273,0.013264469802379608,0.9448957443237305,0.04015589505434036,-0.03494441881775856,2.475898265838623,1.991167664527893e-05,0.001779511570930481,0.0010659073013812304,0.0,-5.209813025430776e-09,1.2537310283411866e+31
0.32627856731414795,0.023081647232174873,0.0132610397413373,0.9448988437652588,0.040158115327358246,-0.03497318923473358,2.4759178161621094,0.00047979503870010376,0.00045670289546251297,0.0009447530028410256,-1.0,-1.0,6.521643052967699e-42
0.3262746036052704,0.023083247244358063,0.013258399441838264,0.9449002146720886,0.040154024958610535,-0.03497810289263725,2.475926160812378,-0.0018555615097284317,3.243517130613327e-05,0.0010454731527715921,0.0,-2.6872212020775607e+32,4.780374707191726e-11
0.3262770175933838,0.023082295432686806,0.013258440420031548,0.944899320602417,0.040153566747903824,-0.03497617319226265,2.4759209156036377,0.0016486705280840397,0.0008041020482778549,-0.0006470989901572466,0.0,0.0,0.00011645677295746282
0.3262646198272705,0.0230709221214056,0.013225015252828598,0.9449043869972229,0.04008243978023529,-0.03497705236077309,2.4759488105773926,-0.0010106787085533142,-0.0007407050579786301,-0.0027907509356737137,0.0,-118030336.0,2.4227136053498284e-31
0.326243132352829,0.02307307720184326,0.013212338089942932,0.9449119567871094,0.04005908593535423,-0.03499032184481621,2.47599458694458,-0.0011352486908435822,0.0007896916940808296,0.0005155124235898256,0.0,-0.0032939910888671875,356.4862060546875
0.32623666524887085,0.023069588467478752,0.013213420286774635,0.9449142217636108,0.04005860537290573,-0.03498329222202301,2.476008415222168,0.0008968058973550797,0.0012545771896839142,0.0003299338277429342,-1.0,-1.0,6.521643052967699e-42
0.32623666524887085,0.023069588467478752,0.013213420286774635,0.9449142217636108,0.04005860537290573,-0.03498329222202301,2.476008415222168,0.0008968058973550797,0.0012545771896839142,0.0003299338277429342,-1.0,-1.0,6.521643052967699e-42
