ATSP_RollSP,ATSP_PitchSP,ATSP_YawSP,ATSP_ThrustSP,ATSP_qw,ATSP_qx,ATSP_qy,ATSP_qz,ATSP_fwy,ATSP_dmcy,ATSP_af,ATSP_tm,ATSP_eon,ATSP_di
-0.017329510301351547,-0.08911444991827011,2.476306438446045,0.0,0.3265708386898041,0.03927262872457504,-0.02272600680589676,0.9440829753875732,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476361036300659,0.0,0.32654955983161926,0.03859458118677139,-0.02249077893793583,0.9441239237785339,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476361036300659,0.0,0.32654955983161926,0.03859458118677139,-0.02249077893793583,0.9441239237785339,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4764060974121094,0.0,0.32652825117111206,0.038595084100961685,-0.02248990722000599,0.9441313147544861,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476442337036133,0.0,0.3265111744403839,0.038595493882894516,-0.022489208728075027,0.9441372156143188,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4765079021453857,0.0,0.3264801800251007,0.03859623149037361,-0.0224879439920187,0.9441479444503784,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4764959812164307,0.0,0.32648584246635437,0.03859609737992287,-0.022488173097372055,0.9441459774971008,0,0,0,0,0,1
-0.017329510301351547,-0.08911444991827011,2.4764902591705322,0.0,0.3264840841293335,0.03927472233772278,-0.0227223988622427,0.9441129565238953,0,0,0,0,0,1
-0.017329510301351547,-0.08911444991827011,2.4764645099639893,0.0,0.3264961838722229,0.0392744243144989,-0.02272290177643299,0.944108784198761,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476454257965088,0.0,0.32650548219680786,0.03859562426805496,-0.022488977760076523,0.9441391825675964,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4764633178710938,0.0,0.3265012502670288,0.03859572857618332,-0.022488802671432495,0.9441406726837158,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4764633178710938,0.0,0.3265012502670288,0.03859572857618332,-0.022488802671432495,0.9441406726837158,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4764983654022217,0.0,0.32648468017578125,0.03859611973166466,-0.022488124668598175,0.9441463947296143,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.47652530670166,0.0,0.3264719843864441,0.03859642520546913,-0.02248760685324669,0.9441507458686829,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4765446186065674,0.0,0.32646289467811584,0.03859664127230644,-0.022487236186861992,0.944153904914856,0,0,0,0,0,1
-0.015885384753346443,-0.08767712861299515,2.4765560626983643,0.0,0.326429545879364,0.038832489401102066,-0.02180526964366436,0.9441717267036438,0,0,0,0,0,1
-0.015885384753346443,-0.08767712861299515,2.476566791534424,0.0,0.3264244794845581,0.03883260488510132,-0.021805061027407646,0.9441735148429871,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4765734672546387,0.0,0.32644927501678467,0.03859696909785271,-0.022486677393317223,0.9441586136817932,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476576566696167,0.0,0.3264477849006653,0.03859700262546539,-0.022486617788672447,0.9441591501235962,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4765899181365967,0.0,0.3264414668083191,0.03859715163707733,-0.022486360743641853,0.9441612958908081,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476639747619629,0.0,0.32641804218292236,0.0385977141559124,-0.02248540148139,0.9441694021224976,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476626396179199,0.0,0.3264242708683014,0.03859756141901016,-0.022485656663775444,0.9441672563552856,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4766101837158203,0.0,0.32643193006515503,0.03859737887978554,-0.022485969588160515,0.9441646337509155,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4766058921813965,0.0,0.3264339864253998,0.038597334176301956,-0.02248605526983738,0.9441639184951782,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476583480834961,0.0,0.3264445662498474,0.03859708085656166,-0.022486483678221703,0.9441602826118469,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4766016006469727,0.0,0.32643598318099976,0.03859728202223778,-0.022486135363578796,0.9441632032394409,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476581335067749,0.0,0.3264455497264862,0.03859705850481987,-0.022486524656414986,0.9441599249839783,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476569175720215,0.0,0.32645130157470703,0.03859692066907883,-0.022486761212348938,0.9441578984260559,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4765994548797607,0.0,0.3264370560646057,0.038597263395786285,-0.02248617820441723,0.9441628456115723,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4765987396240234,0.0,0.3264373242855072,0.03859724849462509,-0.022486189380288124,0.9441627860069275,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4766170978546143,0.0,0.3264286518096924,0.038597457110881805,-0.02248583547770977,0.9441657662391663,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4766368865966797,0.0,0.32641932368278503,0.03859768435359001,-0.022485453635454178,0.9441689848899841,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4766783714294434,0.0,0.3263997435569763,0.03859814628958702,-0.02248465269804001,0.9441757798194885,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.47668719291687,0.0,0.32639557123184204,0.03859824314713478,-0.02248448133468628,0.9441772103309631,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476701259613037,0.0,0.3263889253139496,0.038598403334617615,-0.02248421125113964,0.9441794753074646,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4767165184020996,0.0,0.32638177275657654,0.03859857842326164,-0.02248391881585121,0.9441819787025452,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4767110347747803,0.0,0.3263843357563019,0.03859851136803627,-0.02248402312397957,0.9441810846328735,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4767403602600098,0.0,0.3263704776763916,0.03859884664416313,-0.022483456879854202,0.9441859126091003,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476755142211914,0.0,0.3263634443283081,0.038599006831645966,-0.02248317003250122,0.9441882967948914,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476773977279663,0.0,0.32635459303855896,0.038599222898483276,-0.02248281054198742,0.9441913366317749,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.476797103881836,0.0,0.32634368538856506,0.03859948366880417,-0.022482363507151604,0.9441950917243958,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4768447875976562,0.0,0.32632118463516235,0.03860001638531685,-0.022481443360447884,0.9442028999328613,0,0,0,0,0,1
