BATT_VFilt,BATT_CFilt,BATT_Discharged,BATT_Remaining,BATT_RemainingV,BATT_Warning
25.259660720825195,0.5574478507041931,101.8522720336914,0.9898147583007812,1.0,0
25.262178421020508,0.5598217844963074,102.00837707519531,0.9897991418838501,1.0,0
25.262178421020508,0.5598217844963074,102.00837707519531,0.9897991418838501,1.0,0
25.2640438079834,0.596328854560852,102.18231964111328,0.9897817969322205,1.0,0
25.286304473876953,0.6280461549758911,102.36200714111328,0.9897637963294983,1.0,0
25.286598205566406,0.627185583114624,102.53683471679688,0.9897463321685791,1.0,0
25.266475677490234,0.5848840475082397,102.69084167480469,0.9897308945655823,1.0,0
25.266475677490234,0.5848840475082397,102.69084167480469,0.9897308945655823,1.0,0
25.262420654296875,0.576723575592041,102.84832763671875,0.9897151589393616,1.0,0
25.255023956298828,0.5433196425437927,102.99385833740234,0.9897006154060364,1.0,0
25.256690979003906,0.5487486720085144,103.14629364013672,0.9896853566169739,1.0,0
25.263450622558594,0.5732344388961792,103.30985260009766,0.9896690249443054,1.0,0
25.288555145263672,0.6220754981040955,103.49404907226562,0.9896506071090698,1.0,0
25.290178298950195,0.6380265355110168,103.67871856689453,0.9896321296691895,1.0,0
25.27046775817871,0.6003444194793701,103.8412857055664,0.9896158576011658,1.0,0
25.257570266723633,0.5699087977409363,103.99608612060547,0.989600419998169,1.0,0
25.25147247314453,0.5487717390060425,104.14483642578125,0.9895855188369751,1.0,0
25.24903678894043,0.5348171591758728,104.29179382324219,0.9895707964897156,1.0,0
25.261079788208008,0.5736777186393738,104.46114349365234,0.9895538687705994,1.0,0
25.279003143310547,0.6097678542137146,104.6384048461914,0.9895361661911011,1.0,0
25.293306350708008,0.6512448191642761,104.83257293701172,0.9895167350769043,1.0,0
25.264570236206055,0.5705719590187073,105.14179229736328,0.9894858002662659,1.0,0
25.2541561126709,0.5310062170028687,105.28316497802734,0.9894716739654541,1.0,0
25.251792907714844,0.541023313999176,105.43827819824219,0.9894561767578125,1.0,0
25.260963439941406,0.5433065891265869,105.59053039550781,0.98944091796875,1.0,0
25.27581024169922,0.6011582612991333,105.7695541381836,0.9894230365753174,1.0,0
25.287076950073242,0.6243235468864441,105.9534912109375,0.9894046783447266,1.0,0
25.27444076538086,0.5991504192352295,106.11836242675781,0.9893881678581238,1.0,0
25.260663986206055,0.5676143169403076,106.27272033691406,0.989372730255127,1.0,0
25.253755569458008,0.5530182719230652,106.42646789550781,0.9893573522567749,1.0,0
25.252180099487305,0.5475198030471802,106.58045196533203,0.9893419742584229,1.0,0
25.258262634277344,0.5592138171195984,106.74226379394531,0.989325761795044,1.0,0
25.27077865600586,0.5873761773109436,106.91272735595703,0.9893087148666382,1.0,0
25.28176498413086,0.6438894867897034,107.10607147216797,0.989289402961731,1.0,0
25.279865264892578,0.6210331320762634,107.27698516845703,0.9892722964286804,1.0,0
25.255741119384766,0.5652786493301392,107.42118835449219,0.9892578721046448,1.0,0
25.25081443786621,0.5393846035003662,107.56948852539062,0.9892430305480957,1.0,0
25.24287223815918,0.5312278270721436,107.71627044677734,0.989228367805481,1.0,0
25.246479034423828,0.5278169512748718,107.8631362915039,0.9892137050628662,1.0,0
25.261913299560547,0.5873262286186218,108.03741455078125,0.989196240901947,1.0,0
25.278919219970703,0.5990435481071472,108.2078628540039,0.9891791939735413,1.0,0
25.276308059692383,0.6082873344421387,108.38113403320312,0.9891619086265564,1.0,0
25.27295684814453,0.5912303328514099,108.54564666748047,0.9891454577445984,1.0,0
25.26567268371582,0.5814974308013916,108.70730590820312,0.9891292452812195,1.0,0
