LPOS_X,LPOS_Y,LPOS_Z,LPOS_Dist,LPOS_DistR,LPOS_VX,LPOS_VY,LPOS_VZ,LPOS_RLat,LPOS_RLon,LPOS_RAlt,LPOS_PFlg,LPOS_GFlg,LPOS_EPH,LPOS_EPV
0.7540226578712463,3.6942570209503174,0.9347053170204163,0.10000000149011612,-0.0637684166431427,-0.009290927089750767,-0.00543105136603117,0.0637684166431427,23.8489805,90.5056017,5.784846305847168,63,0,0.19400256872177124,0.2316998690366745
0.7532680630683899,3.6936142444610596,0.9340406060218811,0.10000000149011612,-0.06406202912330627,-0.008991406299173832,-0.00559720816090703,0.06406202912330627,23.8489805,90.5056017,5.784846305847168,63,0,0.18951721489429474,0.23190763592720032
0.7525161504745483,3.693009853363037,0.9338811039924622,0.10000000149011612,-0.06437648087739944,-0.008977476507425308,-0.005456078331917524,0.06437648087739944,23.8489805,90.5056017,5.784846305847168,63,0,0.19369176030158997,0.23255395889282227
0.7518083453178406,3.692467212677002,0.9341272711753845,0.10000000149011612,-0.06449837237596512,-0.009144678711891174,-0.00542025500908494,0.06449837237596512,23.8489805,90.5056017,5.784846305847168,63,0,0.1979878544807434,0.2332044094800949
0.7512043118476868,3.6920087337493896,0.9342268705368042,0.10000000149011612,-0.06488749384880066,-0.009151594713330269,-0.005520951934158802,0.06488749384880066,23.8489805,90.5056017,5.784846305847168,63,0,0.19264823198318481,0.23303277790546417
0.7504562735557556,3.691441535949707,0.9350845813751221,0.10000000149011612,-0.06526590138673782,-0.009133175946772099,-0.005633191205561161,0.06526590138673782,23.8489805,90.5056017,5.784846305847168,63,0,0.1974170207977295,0.232365682721138
0.7497990727424622,3.690957546234131,0.9360274076461792,0.10000000149011612,-0.06628268957138062,-0.00880421418696642,-0.005809924565255642,0.06628268957138062,23.8489805,90.5056017,5.784846305847168,63,0,0.19278742372989655,0.23257504403591156
0.7497990727424622,3.690957546234131,0.9360274076461792,0.10000000149011612,-0.06628268957138062,-0.00880421418696642,-0.005809924565255642,0.06628268957138062,23.8489805,90.5056017,5.784846305847168,63,0,0.19278742372989655,0.23257504403591156
0.7492682933807373,3.690575361251831,0.9363797307014465,0.10000000149011612,-0.06625024974346161,-0.009400058537721634,-0.00608700979501009,0.06625024974346161,23.8489805,90.5056017,5.784846305847168,63,0,0.19633513689041138,0.2328610122203827
0.7486798763275146,3.690061330795288,0.9371058344841003,0.10000000149011612,-0.06670749187469482,-0.009709346108138561,-0.005954091902822256,0.06670749187469482,23.8489805,90.5056017,5.784846305847168,63,0,0.19171006977558136,0.23149973154067993
0.7481385469436646,3.68951153755188,0.9382530450820923,0.10000000149011612,-0.06777530908584595,-0.009671483188867569,-0.006223542150110006,0.06777530908584595,23.8489805,90.5056017,5.784846305847168,63,0,0.19566282629966736,0.23357513546943665
0.7475903630256653,3.688995361328125,0.9399476647377014,0.10000000149011612,-0.06810177862644196,-0.009891347959637642,-0.006211215630173683,0.06810177862644196,23.8489805,90.5056017,5.784846305847168,63,0,0.19105499982833862,0.23220252990722656
0.7471145987510681,3.6886117458343506,0.941410481929779,0.10000000149011612,-0.06872138381004333,-0.009846423752605915,-0.005901875905692577,0.06872138381004333,23.8489805,90.5056017,5.784846305847168,63,0,0.1945573389530182,0.23246999084949493
0.7465519905090332,3.6881580352783203,0.9430564045906067,0.10000000149011612,-0.06929275393486023,-0.010043706744909286,-0.005530733149498701,0.06929275393486023,23.8489805,90.5056017,5.784846305847168,63,0,0.1900123655796051,0.23268011212348938
0.7460472583770752,3.6875853538513184,0.9437170028686523,0.10000000149011612,-0.06932323426008224,-0.010412805713713169,-0.005147024057805538,0.06932323426008224,23.8489805,90.5056017,5.784846305847168,63,0,0.19419829547405243,0.2317613810300827
0.745611846446991,3.6871562004089355,0.9437098503112793,0.10000000149011612,-0.06917472928762436,-0.010701555758714676,-0.0051765358075499535,0.06917472928762436,23.8489805,90.5056017,5.784846305847168,63,0,0.1977771818637848,0.2320384830236435
0.7450732588768005,3.6865084171295166,0.9434629082679749,0.10000000149011612,-0.06937961280345917,-0.010716494172811508,-0.005156493745744228,0.06937961280345917,23.8489805,90.5056017,5.784846305847168,63,0,0.1932344287633896,0.23228038847446442
0.7445451617240906,3.685938596725464,0.9428077340126038,0.10000000149011612,-0.06968933343887329,-0.011078579351305962,-0.005177865270525217,0.06968933343887329,23.8489805,90.5056017,5.784846305847168,63,0,0.1975860297679901,0.23296377062797546
0.7441773414611816,3.6854424476623535,0.9412365555763245,0.10000000149011612,-0.06925534456968307,-0.010660256259143353,-0.005308708641678095,0.06925534456968307,23.8489805,90.5056017,5.784846305847168,63,0,0.19223617017269135,0.2312304675579071
0.7437444925308228,3.684870958328247,0.9389775395393372,0.10000000149011612,-0.0688239112496376,-0.010526074096560478,-0.005225311033427715,0.0688239112496376,23.8489805,90.5056017,5.784846305847168,63,0,0.196559876203537,0.2319193035364151
0.743313193321228,3.6842994689941406,0.9362664818763733,0.10000000149011612,-0.068659208714962,-0.010318337008357048,-0.005592893809080124,0.068659208714962,23.8489805,90.5056017,5.784846305847168,63,0,0.19197173416614532,0.23217035830020905
0.7429576516151428,3.683814287185669,0.9340816140174866,0.10000000149011612,-0.06809326261281967,-0.010155321098864079,-0.005893864668905735,0.06809326261281967,23.8489805,90.5056017,5.784846305847168,63,0,0.19556847214698792,0.23248718678951263
0.7425327301025391,3.6832103729248047,0.931471586227417,0.10000000149011612,-0.06752121448516846,-0.010122532956302166,-0.006031349301338196,0.06752121448516846,23.8489805,90.5056017,5.784846305847168,63,0,0.19077983498573303,0.23258689045906067
