ARSP_RollRateSP,ARSP_PitchRateSP,ARSP_YawRateSP
-0.3439357876777649,-0.31610211730003357,0.0017333206487819552
-0.34386447072029114,-0.31615012884140015,0.0017378426855430007
-0.3439309000968933,-0.3161841332912445,0.0017810179851949215
-0.34401383996009827,-0.31618303060531616,0.001793060451745987
-0.3440539836883545,-0.3161606192588806,0.0017866578418761492
-0.3440498113632202,-0.31616300344467163,0.0017801499925553799
-0.34414511919021606,-0.3162267804145813,0.0017695091664791107
-0.34437379240989685,-0.3161326050758362,0.0017802177462726831
-0.34437379240989685,-0.3161326050758362,0.0017802177462726831
-0.344525545835495,-0.3161114752292633,0.0017528245225548744
-0.3446110486984253,-0.3160528242588043,0.001798700075596571
-0.3446978032588959,-0.3160434365272522,0.0017720338655635715
-0.3447308838367462,-0.31608664989471436,0.0017704698257148266
-0.3448805510997772,-0.3160974085330963,0.0017773339059203863
-0.3449867367744446,-0.31605473160743713,0.0017494137864559889
-0.3450637459754944,-0.3160736560821533,0.0018013461958616972
-0.3451976478099823,-0.31603530049324036,0.0017242033500224352
-0.34528759121894836,-0.3160158097743988,0.0017911704489961267
-0.345297247171402,-0.31614503264427185,0.0017983883153647184
-0.34530186653137207,-0.31608593463897705,0.001784218242391944
-0.3453068137168884,-0.3161275088787079,0.0017865198897197843
-0.3454044759273529,-0.31618160009384155,0.0017856627237051725
-0.3454049825668335,-0.3248908221721649,0.0018229209817945957
-0.345359742641449,-0.32489755749702454,0.001796258264221251
-0.33681511878967285,-0.31625351309776306,0.0019395119743421674
-0.3368906080722809,-0.31623703241348267,0.0019655602518469095
-0.3369563817977905,-0.31629103422164917,0.0019148881547152996
-0.3455673158168793,-0.3163670301437378,0.0017967962194234133
-0.34551963210105896,-0.31643569469451904,0.001806905958801508
-0.33683401346206665,-0.3163847029209137,0.0018851244822144508
-0.33682364225387573,-0.31628358364105225,0.0018441217252984643
-0.3453776240348816,-0.3335394263267517,0.001860593562014401
-0.34534549713134766,-0.33345291018486023,0.0019025334622710943
-0.345384418964386,-0.31612151861190796,0.0018085767515003681
-0.3627302050590515,-0.3247906565666199,0.0015887425979599357
-0.3625930845737457,-0.3247619867324829,0.0015691156731918454
-0.36251792311668396,-0.3247308135032654,0.0016377668362110853
-0.3623407781124115,-0.3246643543243408,0.0016579886432737112
-0.34496209025382996,-0.3161017894744873,0.001779553247615695
-0.3449770212173462,-0.32475408911705017,0.0018363454146310687
-0.3450109660625458,-0.32469427585601807,0.0017964940052479506
-0.3450109660625458,-0.32469427585601807,0.0017964940052479506
-0.3449094891548157,-0.316153347492218,0.0017710307147353888
-0.3448043465614319,-0.3162674307823181,0.0017206653719767928
-0.344808965921402,-0.3162849247455597,0.0018417621031403542
-0.34484952688217163,-0.31630051136016846,0.0018147139344364405
-0.3448646664619446,-0.3163359463214874,0.001750522991642356
-0.3447219431400299,-0.31635311245918274,0.0017694472335278988
-0.34468889236450195,-0.3163551390171051,0.0017387818079441786
-0.344740092754364,-0.3164837062358856,0.0017836024053394794
-0.34475579857826233,-0.31650763750076294,0.001751157222315669
-0.33610373735427856,-0.31645089387893677,0.001899727270938456
-0.3361000418663025,-0.3163553476333618,0.0018867000471800566
-0.34475284814834595,-0.31634995341300964,0.0017797821201384068
-0.3447569012641907,-0.31632083654403687,0.0017709974199533463
-0.344840943813324,-0.31629782915115356,0.0017812016885727644
-0.3447537422180176,-0.3162785470485687,0.001790145761333406
-0.3447694182395935,-0.31632477045059204,0.0018100566230714321
-0.34475618600845337,-0.31633618474006653,0.0017234149854630232
-0.34478622674942017,-0.31632116436958313,0.0016978525090962648
-0.3446865975856781,-0.3162430226802826,0.0018206264358013868
-0.344679594039917,-0.3163183927536011,0.0018076233100146055
-0.34473249316215515,-0.31630823016166687,0.0018076894339174032
-0.3445212244987488,-0.3163391649723053,0.0017390854191035032
-0.34452807903289795,-0.31640535593032837,0.0016942560905590653
